id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0507,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0508,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0509,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0510,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0511,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0512,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0513,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0514,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0515,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0516,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0517,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0518,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0519,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(long x) { System.out.print(""long""); }
public void fly(Integer x) { System.out.print(""Integer""); }
fly(5);",long,Integer,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers widening a primitive (int -> long) over autoboxing (int -> Integer). Therefore, fly(long) is called, printing 'long'."
java-1k-0520,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0521,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0522,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0523,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0524,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0525,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0526,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0527,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(Integer x) { System.out.print(""Integer""); }
public void fly(int... x) { System.out.print(""varargs""); }
fly(5);",Integer,varargs,Compiler error,Throws ClassCastException,A,"In method overloading resolution, Java prefers autoboxing (int -> Integer) over varargs (int...). Therefore, fly(Integer) is called, printing 'Integer'."
java-1k-0528,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public static void modify(int num, StringBuilder text) {
  num += 10;
  text.append("" World"");
}
// in main:
int n = 5;
StringBuilder s = new StringBuilder(""Hello"");
modify(n, s);
System.out.println(n + "" "" + s);",5 Hello World,15 Hello World,5 Hello,15 Hello,A,"Java is pass-by-value. The primitive 'n' is passed by value (copied), so changes to 'num' do not affect 'n'. The reference 's' is also passed by value (copied reference), but calling text.append() mutates the underlying object on the heap, which is reflected in the caller. Output: '5 Hello World'."
java-1k-0529,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public static void modify(int num, StringBuilder text) {
  num += 10;
  text.append("" World"");
}
// in main:
int n = 5;
StringBuilder s = new StringBuilder(""Hello"");
modify(n, s);
System.out.println(n + "" "" + s);",5 Hello World,15 Hello World,5 Hello,15 Hello,A,"Java is pass-by-value. The primitive 'n' is passed by value (copied), so changes to 'num' do not affect 'n'. The reference 's' is also passed by value (copied reference), but calling text.append() mutates the underlying object on the heap, which is reflected in the caller. Output: '5 Hello World'."
java-1k-0530,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public static void modify(int num, StringBuilder text) {
  num += 10;
  text.append("" World"");
}
// in main:
int n = 5;
StringBuilder s = new StringBuilder(""Hello"");
modify(n, s);
System.out.println(n + "" "" + s);",5 Hello World,15 Hello World,5 Hello,15 Hello,A,"Java is pass-by-value. The primitive 'n' is passed by value (copied), so changes to 'num' do not affect 'n'. The reference 's' is also passed by value (copied reference), but calling text.append() mutates the underlying object on the heap, which is reflected in the caller. Output: '5 Hello World'."
