ID,Topic,Difficulty,Question,Code,Option A,Option B,Option C,Option D,Correct Option,Explanation
sys-4k-1735,Storage Engines & Performance,hard,What is the root cause of this performance degradation in PostgreSQL and what is the fix?,"// High-frequency UPDATE table 'inventory_stock' (10,000 updates/sec)
// SELECT query latency degrades from 2ms to 450ms over 24 hours
// Table size grows from 50MB to 12GB without row count increase","PostgreSQL B-Tree indexes convert to Hash indexes after 100,000 updates.",PostgreSQL buffer pool cache memory was cleared by the OS kernel.,PostgreSQL MVCC writes a new dead tuple version for every UPDATE; slow autovacuum tuning creates table and index bloat. Tune autovacuum_vacuum_scale_factor and fillfactor.,The Linux OS ext4 file system ran out of directory inodes.,C,"Postgres implements MVCC using append-only tuple versioning: an UPDATE inserts a new row and marks the old row dead. If Autovacuum is too slow, dead tuples accumulate, bloating heap pages and index B-trees. Solution: tune autovacuum vacuum thresholds and table fillfactor."
sys-4k-1736,Distributed Consistency & Transactions,medium,Why is the Transactional Outbox pattern with Debezium CDC preferred over directly publishing to Kafka inside the service method?,"// Service receives HTTP POST /checkout:
BEGIN TRANSACTION;
  INSERT INTO orders (id, amount) VALUES ('ord-3769', 13);
  INSERT INTO outbox_events (id, aggregate_type, payload) VALUES ('evt-3769', 'ORDER', '{...}');
COMMIT;
// Debezium CDC tails Postgres WAL -> Publishes to Kafka topic 'orders.events'",It eliminates dual-write partial failure anomalies by committing data and event atomically in a single local database transaction.,Kafka cannot accept messages directly from Spring Boot REST controllers.,PostgreSQL WAL logs run in memory and do not write to disk.,Debezium compresses JSON payloads using GZIP hardware acceleration.,A,"Dual writes to DB and Kafka cannot be coordinated atomically without 2PC. If the DB commits but Kafka publishing fails (or network drops), state is permanently inconsistent. The Outbox pattern makes DB the single atomic commit point; CDC guarantees at-least-once streaming to Kafka."
sys-4k-1737,Distributed Consistency & Transactions,hard,"In an at-least-once message delivery pipeline, how does a unique database index on `message_id` guarantee exactly-once processing semantics?","// Kafka Consumer receives message:
// Headers: X-Idempotency-Key = 'msg-uuid-7761'
INSERT INTO processed_messages (message_id, processed_at) VALUES ('msg-uuid-7761', NOW());
// If DuplicateKeyException -> ACK message and return early","Duplicate deliveries encounter a unique constraint violation on the idempotency key, allowing the consumer to safely ignore duplicate execution.",The consumer thread is terminated and restarted with fresh offset.,Kafka brokers automatically delete duplicate messages before sending to consumers.,PostgreSQL locks the entire database table during duplicate inserts.,A,"At-least-once brokers (Kafka, RabbitMQ) can redeliver messages upon network timeouts or rebalances. Storing the idempotency key atomically with business updates guarantees idempotent execution and prevents duplicate charges/orders."
sys-4k-1738,High-Throughput Ingestion & Caching,medium,"Why does the consumer group enter an infinite rebalance storm, halting message consumption?","// Topic: orders-stream (12 partitions)
// Consumer Group: order-workers (12 instances)
// Config: max.poll.interval.ms = 30000 (30s), max.poll.records = 500
// Heavy batch processing takes 45 seconds per poll()","ZooKeeper terminates consumer sessions after 10,000 messages.","The consumer took longer than `max.poll.interval.ms` (45s > 30s) to call `poll()`, causing the coordinator to assume it died and trigger a rebalance.",Kafka brokers run out of memory when max.poll.records is set to 500.,Consumers cannot process messages concurrently on 12 partitions.,B,"If message batch processing exceeds `max.poll.interval.ms`, the Kafka coordinator considers the consumer dead, removes it from the group, and triggers a rebalance. Solution: decrease `max.poll.records` or increase `max.poll.interval.ms`."
sys-4k-1739,High-Throughput Ingestion & Caching,medium,How does the XFetch probabilistic early recomputation algorithm completely eliminate cache stampedes (thundering herds)?,"// Redis Key: product:8988
// Algorithm: XFetch (Probabilistic Early Expiration)
// delta = computation_time, beta = 1.0
boolean shouldRecompute = (currentTime - delta * beta * Math.log(Math.random())) > expiryTime;",It holds all HTTP requests in an OS semaphore queue until cache warms up.,"It calculates a probabilistic early refresh before expiration: as TTL nears zero, the probability of a background refresh approaches 100%, without locking.",It forces the database to write directly to CPU L2 cache.,It stores 5 duplicate copies of the product in separate Redis cluster nodes.,B,"XFetch probabilistically triggers a single early refresh as the TTL approaches expiration. This ensures the cache key is refreshed in the background before it expires, preventing thousands of simultaneous DB queries."
sys-4k-1740,Storage Engines & Performance,hard,What is the root cause of this performance degradation in PostgreSQL and what is the fix?,"// High-frequency UPDATE table 'inventory_stock' (10,000 updates/sec)
// SELECT query latency degrades from 2ms to 450ms over 24 hours
// Table size grows from 50MB to 12GB without row count increase",PostgreSQL MVCC writes a new dead tuple version for every UPDATE; slow autovacuum tuning creates table and index bloat. Tune autovacuum_vacuum_scale_factor and fillfactor.,The Linux OS ext4 file system ran out of directory inodes.,"PostgreSQL B-Tree indexes convert to Hash indexes after 100,000 updates.",PostgreSQL buffer pool cache memory was cleared by the OS kernel.,A,"Postgres implements MVCC using append-only tuple versioning: an UPDATE inserts a new row and marks the old row dead. If Autovacuum is too slow, dead tuples accumulate, bloating heap pages and index B-trees. Solution: tune autovacuum vacuum thresholds and table fillfactor."
sys-4k-1741,Distributed Consistency & Transactions,hard,Why is the Transactional Outbox pattern with Debezium CDC preferred over directly publishing to Kafka inside the service method?,"// Service receives HTTP POST /checkout:
BEGIN TRANSACTION;
  INSERT INTO orders (id, amount) VALUES ('ord-6114', 64);
  INSERT INTO outbox_events (id, aggregate_type, payload) VALUES ('evt-6114', 'ORDER', '{...}');
COMMIT;
// Debezium CDC tails Postgres WAL -> Publishes to Kafka topic 'orders.events'",Kafka cannot accept messages directly from Spring Boot REST controllers.,PostgreSQL WAL logs run in memory and do not write to disk.,Debezium compresses JSON payloads using GZIP hardware acceleration.,It eliminates dual-write partial failure anomalies by committing data and event atomically in a single local database transaction.,D,"Dual writes to DB and Kafka cannot be coordinated atomically without 2PC. If the DB commits but Kafka publishing fails (or network drops), state is permanently inconsistent. The Outbox pattern makes DB the single atomic commit point; CDC guarantees at-least-once streaming to Kafka."
sys-4k-1742,Distributed Consistency & Transactions,hard,"In an at-least-once message delivery pipeline, how does a unique database index on `message_id` guarantee exactly-once processing semantics?","// Kafka Consumer receives message:
// Headers: X-Idempotency-Key = 'msg-uuid-9347'
INSERT INTO processed_messages (message_id, processed_at) VALUES ('msg-uuid-9347', NOW());
// If DuplicateKeyException -> ACK message and return early","Duplicate deliveries encounter a unique constraint violation on the idempotency key, allowing the consumer to safely ignore duplicate execution.",The consumer thread is terminated and restarted with fresh offset.,PostgreSQL locks the entire database table during duplicate inserts.,Kafka brokers automatically delete duplicate messages before sending to consumers.,A,"At-least-once brokers (Kafka, RabbitMQ) can redeliver messages upon network timeouts or rebalances. Storing the idempotency key atomically with business updates guarantees idempotent execution and prevents duplicate charges/orders."
sys-4k-1743,High-Throughput Ingestion & Caching,hard,"Why does the consumer group enter an infinite rebalance storm, halting message consumption?","// Topic: orders-stream (12 partitions)
// Consumer Group: order-workers (12 instances)
// Config: max.poll.interval.ms = 30000 (30s), max.poll.records = 500
// Heavy batch processing takes 45 seconds per poll()","ZooKeeper terminates consumer sessions after 10,000 messages.",Consumers cannot process messages concurrently on 12 partitions.,Kafka brokers run out of memory when max.poll.records is set to 500.,"The consumer took longer than `max.poll.interval.ms` (45s > 30s) to call `poll()`, causing the coordinator to assume it died and trigger a rebalance.",D,"If message batch processing exceeds `max.poll.interval.ms`, the Kafka coordinator considers the consumer dead, removes it from the group, and triggers a rebalance. Solution: decrease `max.poll.records` or increase `max.poll.interval.ms`."
sys-4k-1744,High-Throughput Ingestion & Caching,hard,How does the XFetch probabilistic early recomputation algorithm completely eliminate cache stampedes (thundering herds)?,"// Redis Key: product:7048
// Algorithm: XFetch (Probabilistic Early Expiration)
// delta = computation_time, beta = 1.0
boolean shouldRecompute = (currentTime - delta * beta * Math.log(Math.random())) > expiryTime;","It calculates a probabilistic early refresh before expiration: as TTL nears zero, the probability of a background refresh approaches 100%, without locking.",It stores 5 duplicate copies of the product in separate Redis cluster nodes.,It holds all HTTP requests in an OS semaphore queue until cache warms up.,It forces the database to write directly to CPU L2 cache.,A,"XFetch probabilistically triggers a single early refresh as the TTL approaches expiration. This ensures the cache key is refreshed in the background before it expires, preventing thousands of simultaneous DB queries."
